id,message_id,campaign_id,message_type,client_id,channel,category,platform,email_provider,stream,date,sent_at,is_opened,opened_first_time_at,opened_last_time_at,is_clicked,clicked_first_time_at,clicked_last_time_at,is_unsubscribed,unsubscribed_at,is_hard_bounced,hard_bounced_at,is_soft_bounced,soft_bounced_at,is_complained,complained_at,is_blocked,blocked_at,is_purchased,purchased_at,created_at,updated_at
18011145,2017673d-86d6-4ea6-b07e-bfd7e1463f50,18212,trigger,1515915625470759635,email,,,private,desktop,2021-04-30,2021-04-30 18:50:54,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:06:00.834044,2023-04-27 19:06:00.834835
59723453,1515915625488298861-60af6c5b8ac55,230,bulk,1515915625488298861,email,,,bk.ru,desktop,2021-05-27,2021-05-27 09:54:35,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:51:22.371063,2023-04-29 04:51:22.371613
4146710,8b9438b2-9bc1-43b8-8775-f8084874700d,221,transactional,1515915625538814175,email,,,mail.ru,desktop,2021-06-02,2021-06-02 09:09:05,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 09:10:42.170996,2023-04-27 09:10:42.171575
55769072,1515915625553865383-6093b5a3d8ae1,79,bulk,1515915625553865383,mobile_push,,,,desktop,2021-05-06,2021-05-06 09:23:47,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:04:55.35897,2023-04-29 03:04:55.359824
55417894,1515915625561651916-6093b6455cf91,79,bulk,1515915625561651916,mobile_push,,,,desktop,2021-05-06,2021-05-06 09:26:29,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:55:56.669818,2023-04-29 02:55:56.670426
60691770,1515915625491273285-60bde191e5db8,297,bulk,1515915625491273285,email,,,mail.ru,desktop,2021-06-07,2021-06-07 09:06:31,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 05:21:36.960528,2023-04-29 05:21:36.961785
60433977,1515915625491164472-60b8c6e4a0048,296,bulk,1515915625491164472,email,,,yandex.ru,desktop,2021-06-03,2021-06-03 12:11:16,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 05:11:59.606521,2023-04-29 05:11:59.606933
60774937,1515915625487420025-60c1deeb2cdba,366,bulk,1515915625487420025,email,,,gmail.com,desktop,2021-06-10,2021-06-10 09:44:11,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 05:25:45.096735,2023-04-29 05:25:45.098482
20057352,53b9ff39-2a1c-4f73-830a-0aaa5a05097c,18016,trigger,1515915625491262727,email,,smartphone,lenta.ru,desktop,2021-06-11,2021-06-11 06:01:09,t,2021-06-11 06:01:35,2021-06-11 06:01:35,t,2021-06-11 06:01:09,2021-06-11 06:01:09,f,,f,,f,,f,,f,,f,,2023-04-27 20:33:07.655864,2023-04-27 20:33:07.659331
3806035,8fa38816-8f32-4dad-9e93-db3eaf708973,27,transactional,1515915625468191814,email,,,mail.ru,desktop,2021-05-18,2021-05-18 06:49:31,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 09:02:17.851208,2023-04-27 09:02:17.851768
19901596,c263acf8-4a44-46c4-b8da-053aa9aba047,18212,trigger,1515915625554825957,email,,,mail.ru,desktop,2021-06-07,2021-06-07 06:21:22,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 20:29:16.072954,2023-04-27 20:29:16.074379
19136829,d6643f98-9950-4500-9269-abe81ef81205,18010,trigger,1515915625491804063,email,,,mail.ru,desktop,2021-05-22,2021-05-22 09:01:49,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:53:08.479112,2023-04-27 19:53:08.480345
58101619,1515915625490138779-60a76e3436a14,150,bulk,1515915625490138779,email,,,mail.ru,desktop,2021-05-21,2021-05-21 08:24:21,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:04:41.039148,2023-04-29 04:04:41.039697
54230030,1515915625590651546-608bbd3b5ea21,64,bulk,1515915625590651546,mobile_push,,,,desktop,2021-04-30,2021-04-30 08:18:03,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:24:11.584915,2023-04-29 02:24:11.585337
59423100,1515915625546343806-60af97f19bb38,231,bulk,1515915625546343806,mobile_push,,,,desktop,2021-05-27,2021-05-27 13:00:33,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:44:22.184588,2023-04-29 04:44:22.184975
56699338,1515915625554739448-609b88f74d1b5,111,bulk,1515915625554739448,mobile_push,,,,desktop,2021-05-12,2021-05-12 07:51:19,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:28:33.609735,2023-04-29 03:28:33.610388
56418320,1515915625489750585-609b87981b014,111,bulk,1515915625489750585,mobile_push,,,,desktop,2021-05-12,2021-05-12 07:45:28,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:22:14.627618,2023-04-29 03:22:14.628039
18810272,9d85a911-ef79-43b1-aaac-a551654f634e,18011,trigger,1515915625490554780,email,,,gmail.com,desktop,2021-05-16,2021-05-16 08:55:43,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:42:38.531518,2023-04-27 19:42:38.533722
54100333,1515915625548273555-608bb450c5fce,64,bulk,1515915625548273555,mobile_push,,,,desktop,2021-04-30,2021-04-30 07:40:00,t,2021-05-03 16:44:40,2021-05-03 16:44:40,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:20:57.007745,2023-04-29 02:45:50.656328
54092315,1515915625489379315-608bb3c7348ed,64,bulk,1515915625489379315,mobile_push,,,,desktop,2021-04-30,2021-04-30 07:37:43,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:20:45.052741,2023-04-29 02:20:45.05372
54049034,1515915625468161757-608bb39c899f1,64,bulk,1515915625468161757,mobile_push,,,,desktop,2021-04-30,2021-04-30 07:37:00,t,2021-04-30 07:37:05,2021-04-30 07:37:05,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:19:34.449959,2023-04-29 02:19:34.451217
60510810,1515915625508915939-60b8a41a8cfd9,296,bulk,1515915625508915939,email,,,list.ru,desktop,2021-06-03,2021-06-03 09:43:18,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 05:13:51.276601,2023-04-29 05:13:51.277241
58965928,1515915625489277207-60ab636ed4faa,152,bulk,1515915625489277207,email,,desktop,mail.ru,desktop,2021-05-24,2021-05-24 08:27:28,t,2021-05-24 08:51:43,2021-05-24 08:51:43,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:31:36.241354,2023-04-29 04:31:36.244224
58837576,1515915625586975941-60a9fd9e06546,174,bulk,1515915625586975941,mobile_push,,,,desktop,2021-05-23,2021-05-23 07:00:46,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:27:06.236287,2023-04-29 04:27:06.237137
18416975,1e334635-a108-4281-bad0-4be60233a931,18010,trigger,1515915625617611982,email,,,gmail.com,desktop,2021-05-08,2021-05-08 18:01:03,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:16:03.450288,2023-04-27 19:16:03.450843
54857096,1515915625627797021-608bc4a63cf95,64,bulk,1515915625627797021,mobile_push,,,,desktop,2021-04-30,2021-04-30 08:49:42,t,2021-04-30 09:04:54,2021-04-30 09:04:54,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:40:22.184333,2023-04-29 02:40:22.185627
59437100,1515915625487507358-60af63d357278,230,bulk,1515915625487507358,email,,,mail.ru,desktop,2021-05-27,2021-05-27 09:18:39,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:44:43.140059,2023-04-29 04:44:43.14096
60979594,1515915625489723411-60c31a164bbe1,361,bulk,1515915625489723411,email,,desktop,mail.ru,desktop,2021-06-11,2021-06-11 08:09:10,t,2021-06-12 07:10:53,2021-06-12 07:10:53,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 05:38:35.579912,2023-04-29 05:43:17.715077
60138861,1515915625544756958-60b481a7025d7,258,bulk,1515915625544756958,mobile_push,,,,desktop,2021-05-31,2021-05-31 06:26:47,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 05:03:12.928257,2023-04-29 05:03:12.929253
59873094,1515915625502540279-60af69540f375,230,bulk,1515915625502540279,email,,,mail.ru,desktop,2021-05-27,2021-05-27 09:41:40,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:54:47.276632,2023-04-29 04:54:47.277193
58402778,1515915625489579653-60a77311eea02,150,bulk,1515915625489579653,email,,,bk.ru,desktop,2021-05-21,2021-05-21 08:45:12,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:13:03.354617,2023-04-29 04:13:03.355172
56427175,1515915625595200383-609b8b1845601,111,bulk,1515915625595200383,mobile_push,,,,desktop,2021-05-12,2021-05-12 08:00:25,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:22:27.06858,2023-04-29 03:22:27.069138
56186442,1515915625547654096-609b886accae3,111,bulk,1515915625547654096,mobile_push,,,,desktop,2021-05-12,2021-05-12 07:48:59,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:16:46.907852,2023-04-29 03:16:46.908422
60723362,1515915625551193636-60bde50ddb297,297,bulk,1515915625551193636,email,,,yandex.ru,desktop,2021-06-07,2021-06-07 09:21:23,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 05:22:33.926873,2023-04-29 05:22:33.927542
60333222,1515915625571138855-60b8d274ace0d,298,bulk,1515915625571138855,mobile_push,,,,desktop,2021-06-03,2021-06-03 13:00:36,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 05:09:31.034659,2023-04-29 05:09:31.03611
3681806,d29dee2c-3144-4e28-b3fe-1890f69ef702,29,transactional,1515915625550172034,email,,,inbox.ru,desktop,2021-05-11,2021-05-11 06:16:07,t,2021-05-11 06:16:09,2021-05-11 06:16:09,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 08:59:06.496902,2023-04-27 08:59:06.502155
19895548,54c7b398-4c16-46ed-b0ed-d938a396dc99,18212,trigger,1515915625515715244,email,,,bk.ru,desktop,2021-06-07,2021-06-07 07:11:06,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 20:29:06.607126,2023-04-27 20:29:06.607671
55868019,1515915625601659203-6093b80e5d190,79,bulk,1515915625601659203,mobile_push,,,,desktop,2021-05-06,2021-05-06 09:34:06,t,2021-05-06 09:34:30,2021-05-06 09:34:30,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:07:21.188879,2023-04-29 03:07:21.190175
58138711,1515915625470878546-60a770ed4ca76,150,bulk,1515915625470878546,email,,,mail.ru,desktop,2021-05-21,2021-05-21 08:35:58,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:05:44.410532,2023-04-29 04:05:44.411207
59558390,1515915625489423202-60af5731bad0c,230,bulk,1515915625489423202,email,,,mail.ru,desktop,2021-05-27,2021-05-27 08:24:17,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:47:29.680376,2023-04-29 04:47:29.680956
55532764,1515915625634092318-6093977d12bcd,78,bulk,1515915625634092318,mobile_push,,,,desktop,2021-05-06,2021-05-06 07:15:09,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:58:56.174258,2023-04-29 02:58:56.174839
59706843,1515915625489911019-60af720bcdc59,230,bulk,1515915625489911019,email,,,gmail.com,desktop,2021-05-27,2021-05-27 10:19:03,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:50:59.602098,2023-04-29 04:50:59.60274
18095467,f30b80f3-b39f-4f70-9946-a5dcfa4f7d87,18011,trigger,1515915625493854976,email,,,mail.ru,desktop,2021-05-01,2021-05-01 19:55:52,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:08:02.254337,2023-04-27 19:08:02.254907
19946937,764f35a2-1d89-456b-ae3a-612d1e2f8c11,18223,trigger,1515915625491649600,email,,,yandex.ru,desktop,2021-06-08,2021-06-08 11:55:33,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 20:30:25.94428,2023-04-27 20:30:25.944889
54521925,1515915625547106253-608bb40b87d8a,64,bulk,1515915625547106253,mobile_push,,,,desktop,2021-04-30,2021-04-30 07:38:51,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:31:40.071892,2023-04-29 02:31:40.072443
60931567,1515915625501126686-60c1d347ef686,366,bulk,1515915625501126686,email,,,gmail.com,desktop,2021-06-10,2021-06-10 08:54:32,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 05:34:11.976614,2023-04-29 05:34:11.980441
56584844,1515915625599063632-609b8b6eb4456,111,bulk,1515915625599063632,mobile_push,,,,desktop,2021-05-12,2021-05-12 08:01:50,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:25:59.652815,2023-04-29 03:25:59.653367
54988251,1515915625633087100-608bc69cab63f,64,bulk,1515915625633087100,mobile_push,,,,desktop,2021-04-30,2021-04-30 08:58:04,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:43:59.527761,2023-04-29 02:43:59.528429
54152259,1515915625600299105-608bbe3d6c8af,64,bulk,1515915625600299105,mobile_push,,,,desktop,2021-04-30,2021-04-30 08:22:21,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:22:16.936642,2023-04-29 02:22:16.937488
59172639,1515915625623740679-60ae62849c3aa,219,bulk,1515915625623740679,mobile_push,,,,desktop,2021-05-26,2021-05-26 15:00:20,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:38:07.532447,2023-04-29 04:38:07.533327
58407895,1515915625523519051-60a773ba56335,150,bulk,1515915625523519051,email,,,mail.ru,desktop,2021-05-21,2021-05-21 08:48:11,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:13:11.96616,2023-04-29 04:13:11.966746
59303485,1515915625488782794-60af6fe4247c1,230,bulk,1515915625488782794,email,,,yandex.ru,desktop,2021-05-27,2021-05-27 10:09:48,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:41:34.533709,2023-04-29 04:41:34.534271
19267414,b7cba803-f9a0-4049-8070-f6684e2853d7,18012,trigger,1515915625489675113,email,,,yandex.ru,desktop,2021-05-25,2021-05-25 11:20:14,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 20:11:14.930008,2023-04-27 20:11:14.930584
60473103,1515915625500978955-60b8a34f61a16,296,bulk,1515915625500978955,email,,,yandex.ru,desktop,2021-06-03,2021-06-03 09:40:00,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 05:12:54.445184,2023-04-29 05:12:54.445732
18445467,a84c100a-2a63-4c72-beb3-82a6a4d758bd,18016,trigger,1515915625598811612,email,,smartphone,mail.ru,desktop,2021-05-09,2021-05-09 05:15:27,t,2021-06-19 16:34:05,2021-06-19 16:34:05,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:16:43.669756,2023-04-27 20:40:45.804138
53974315,1515915625488564660-608bb05234b1d,63,bulk,1515915625488564660,mobile_push,,,,desktop,2021-04-30,2021-04-30 07:22:58,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:17:27.221707,2023-04-29 02:17:27.222297
4163107,f400c7a6-e980-4e64-bb3f-6a82c422a168,221,transactional,1515915625488707603,email,,,mail.ru,desktop,2021-06-02,2021-06-02 09:35:23,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 09:11:03.517958,2023-04-27 09:11:03.518508
55445858,1515915625580871038-6093b777176ba,79,bulk,1515915625580871038,mobile_push,,,,desktop,2021-05-06,2021-05-06 09:31:35,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:56:41.340856,2023-04-29 02:56:41.341725
19316821,cb0fda09-f7d6-4da6-8d2f-0c9cca5be7ff,18011,trigger,1515915625491255793,email,,,gmail.com,desktop,2021-05-26,2021-05-26 18:10:47,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 20:12:27.06655,2023-04-27 20:12:27.067169
57239131,1515915625474218558-60a4bf57d7ab0,136,bulk,1515915625474218558,email,,,mail.ru,desktop,2021-05-19,2021-05-19 07:33:47,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:41:14.036155,2023-04-29 03:41:14.037128
3851460,a54a0917-03e9-4fe5-bc00-b05661a25a5b,221,transactional,1515915625491223947,email,,,mail.ru,desktop,2021-05-19,2021-05-19 07:02:36,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 09:03:22.060857,2023-04-27 09:03:22.061289
58200555,1515915625488174860-60a770d301029,150,bulk,1515915625488174860,email,,,mail.ru,desktop,2021-05-21,2021-05-21 08:35:36,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:07:28.850525,2023-04-29 04:07:28.851113
59303917,1515915625488787050-60af5a2a90cbb,230,bulk,1515915625488787050,email,,,mail.ru,desktop,2021-05-27,2021-05-27 08:36:58,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:41:35.114484,2023-04-29 04:41:35.115088
58188249,1515915625489234332-60a777f9a2f9c,150,bulk,1515915625489234332,email,,desktop,mail.ru,desktop,2021-05-21,2021-05-21 09:06:04,t,2021-05-21 09:24:40,2021-05-21 09:24:40,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:07:06.408995,2023-04-29 04:07:06.410314
54990596,1515915625633209670-608bc69e767bc,64,bulk,1515915625633209670,mobile_push,,,,desktop,2021-04-30,2021-04-30 08:58:06,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:44:03.599209,2023-04-29 02:44:03.599784
56857473,1515915625571999402-609b8a5bd2877,111,bulk,1515915625571999402,mobile_push,,,,desktop,2021-05-12,2021-05-12 07:57:16,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:32:08.245294,2023-04-29 03:32:08.245837
57668226,1515915625489516544-60a62141cf4ba,143,bulk,1515915625489516544,email,,,mail.ru,desktop,2021-05-20,2021-05-20 08:43:58,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:53:18.367321,2023-04-29 03:53:18.367928
4298011,97803835-47a5-4047-9af9-8c1568eadcc5,27,transactional,1515915625471479715,email,,,gmail.com,desktop,2021-06-13,2021-06-13 15:29:17,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 09:14:28.659673,2023-04-27 09:14:28.660207
18518236,64181262-6088-4bff-b8d2-aa5c7c767cd4,18012,trigger,1515915625490172785,email,,,mail.ru,desktop,2021-05-11,2021-05-11 15:53:30,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:29:36.57606,2023-04-27 19:29:36.576458
19164113,f3125631-5964-4f46-9d8c-bb51be38505f,18212,trigger,1515915625470882939,email,,desktop,gmail.com,desktop,2021-05-23,2021-05-23 05:10:44,t,2021-05-23 05:12:04,2021-05-23 05:12:04,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:54:17.295323,2023-04-27 19:54:17.297931
19731287,e0947627-adb4-414f-8ec1-19cf7b08aaa4,18010,trigger,1515915625476373847,email,,,list.ru,desktop,2021-06-04,2021-06-04 05:28:01,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 20:22:42.980677,2023-04-27 20:22:42.981253
54193477,1515915625600836476-608bbe4c77426,64,bulk,1515915625600836476,mobile_push,,,,desktop,2021-04-30,2021-04-30 08:22:36,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:23:21.360352,2023-04-29 02:23:21.360903
54415066,1515915625565789223-608bb5af0624c,64,bulk,1515915625565789223,mobile_push,,,,desktop,2021-04-30,2021-04-30 07:45:51,t,2021-04-30 07:46:25,2021-04-30 07:46:25,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:28:53.461259,2023-04-29 02:28:53.46273
54751784,1515915625571108309-608bb925218bd,64,bulk,1515915625571108309,mobile_push,,,,desktop,2021-04-30,2021-04-30 08:00:37,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:37:36.076634,2023-04-29 02:37:36.077203
58880790,1515915625468200801-60ab62e0dc509,152,bulk,1515915625468200801,email,,,yandex.ru,desktop,2021-05-24,2021-05-24 08:25:06,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:29:05.899408,2023-04-29 04:29:05.900055
19241434,50ee7b4a-e671-4915-9b82-a1dab06b29f4,18011,trigger,1515915625559769765,email,,desktop,mail.ru,desktop,2021-05-24,2021-05-24 11:45:53,t,2021-05-24 11:49:20,2021-05-24 11:49:20,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 20:10:35.330267,2023-04-27 20:10:35.332222
56156592,1515915625580102159-609b863708bfc,110,bulk,1515915625580102159,mobile_push,,,,desktop,2021-05-12,2021-05-12 07:39:35,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:16:01.379426,2023-04-29 03:16:01.38025
57477243,1515915625542063903-60a4bca96b385,139,bulk,1515915625542063903,mobile_push,,,,desktop,2021-05-19,2021-05-19 07:22:17,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:47:48.278078,2023-04-29 03:47:48.278682
57818391,1515915625503187157-60a623c920f8e,143,bulk,1515915625503187157,email,,,gmail.com,desktop,2021-05-20,2021-05-20 08:54:35,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:57:02.530765,2023-04-29 03:57:02.531381
58994427,1515915625490279782-60ab5e135cb37,152,bulk,1515915625490279782,email,,,yandex.ru,desktop,2021-05-24,2021-05-24 08:04:35,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:32:20.451305,2023-04-29 04:32:20.451955
18241645,8dca8b8a-0b2d-4526-be24-9c67de37ac9f,18212,trigger,1515915625491078591,email,,,list.ru,desktop,2021-05-04,2021-05-04 09:00:38,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:11:40.944349,2023-04-27 19:11:40.945009
60468390,1515915625500920603-60b8cb3c33870,296,bulk,1515915625500920603,email,,,gmail.com,desktop,2021-06-03,2021-06-03 12:29:48,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 05:12:47.857311,2023-04-29 05:12:47.857755
18380776,f33ba580-a505-4da6-8c46-ecf3adc5257d,18010,trigger,1515915625553794038,email,,,mail.ru,desktop,2021-05-07,2021-05-07 05:02:41,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:15:09.818458,2023-04-27 19:15:09.819035
56385751,1515915625548594862-609b88a0db9cb,111,bulk,1515915625548594862,mobile_push,,,,desktop,2021-05-12,2021-05-12 07:49:53,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:21:29.998771,2023-04-29 03:21:29.99933
18012040,387596a8-666d-406f-a5dd-ef3936adbb11,18011,trigger,1515915625471260530,email,,,yandex.ru,desktop,2021-04-30,2021-04-30 15:50:35,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:06:02.140225,2023-04-27 19:06:02.140799
59145026,1515915625490382926-60ae23368d95b,196,bulk,1515915625490382926,email,,,yandex.ru,desktop,2021-05-26,2021-05-26 10:30:23,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:37:05.673657,2023-04-29 04:37:05.674439
19449514,76946338-d879-4fa5-bfc0-658e99dbf0d6,18012,trigger,1515915625468160223,email,,,gmail.com,desktop,2021-05-29,2021-05-29 05:35:10,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 20:15:45.527586,2023-04-27 20:15:45.528118
55492224,1515915625613798410-6093b869a24a6,79,bulk,1515915625613798410,mobile_push,,,,desktop,2021-05-06,2021-05-06 09:35:37,t,2021-05-06 09:35:49,2021-05-06 09:35:49,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:57:53.560101,2023-04-29 02:57:53.561558
58584323,1515915625490855785-60a75d1f70b33,150,bulk,1515915625490855785,email,,,gmail.com,desktop,2021-05-21,2021-05-21 07:11:28,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:18:06.944664,2023-04-29 04:18:06.945538
54515128,1515915625556288295-608bb4e6e07dc,64,bulk,1515915625556288295,mobile_push,,,,desktop,2021-04-30,2021-04-30 07:42:31,t,2021-04-30 07:46:25,2021-04-30 07:46:25,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:31:30.431173,2023-04-29 02:31:30.432512
18145854,b90261fc-c5fc-4141-abf3-845955dd4e55,18011,trigger,1515915625514678400,email,,,mail.ru,desktop,2021-05-02,2021-05-02 05:31:32,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:09:19.193536,2023-04-27 19:09:19.194126
59014820,1515915625490921215-60ab601d958d0,152,bulk,1515915625490921215,email,,,mail.ru,desktop,2021-05-24,2021-05-24 08:13:18,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:32:52.219528,2023-04-29 04:32:52.220153
18261116,b9ff42e7-ede4-4c1b-818e-31959ac87fb9,18016,trigger,1515915625586265931,email,,,mail.ru,desktop,2021-05-04,2021-05-04 13:17:32,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 19:12:09.443723,2023-04-27 19:12:09.444298
59166665,1515915625559757787-60ae62822af77,219,bulk,1515915625559757787,mobile_push,,,,desktop,2021-05-26,2021-05-26 15:00:18,t,2021-05-26 15:00:24,2021-05-26 15:00:24,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:37:53.906526,2023-04-29 04:37:53.908321
19254194,cfe457eb-6aba-4445-a036-f1616c35c2e3,18212,trigger,1515915625468166474,email,,,mail.ru,desktop,2021-05-25,2021-05-25 15:55:23,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 20:10:55.719836,2023-04-27 20:10:55.720629
60373324,1515915625489576624-60b8a3d36cbef,296,bulk,1515915625489576624,email,,,mail.ru,desktop,2021-06-03,2021-06-03 09:41:47,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 05:10:35.568042,2023-04-29 05:10:35.568459
58298598,1515915625503654674-60a7634e6544b,150,bulk,1515915625503654674,email,,smartphone,yandex.ru,desktop,2021-05-21,2021-05-21 07:37:51,t,2021-05-25 15:10:27,2021-05-25 15:10:27,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 04:10:12.580781,2023-04-29 04:36:34.187958
56613968,1515915625599833393-609b8b7d1909e,111,bulk,1515915625599833393,mobile_push,,,,desktop,2021-05-12,2021-05-12 08:02:05,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:26:39.276295,2023-04-29 03:26:39.276931
56590510,1515915625569303067-609b89fea5600,111,bulk,1515915625569303067,mobile_push,,,,desktop,2021-05-12,2021-05-12 07:55:42,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 03:26:07.330856,2023-04-29 03:26:07.331407
3948954,921b734b-861e-4710-9dbf-42a2f4443118,27,transactional,1515915625489385427,email,,,mail.ru,desktop,2021-05-24,2021-05-24 13:07:12,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 09:05:49.838628,2023-04-27 09:05:49.839379
54743295,1515915625608986928-608bc0818ada1,64,bulk,1515915625608986928,mobile_push,,,,desktop,2021-04-30,2021-04-30 08:32:01,f,,,f,,,f,,f,,f,,f,,f,,f,,2023-04-29 02:37:23.337633,2023-04-29 02:37:23.338185
4239232,8800af92-743b-4044-b879-5d6f41432561,54,transactional,1515915625481964807,email,,,mail.ru,desktop,2021-06-08,2021-06-08 21:08:12,t,2021-06-08 21:08:59,2021-06-08 21:08:59,f,,,f,,f,,f,,f,,f,,f,,2023-04-27 09:13:00.941399,2023-04-27 09:13:00.942581
